OPEID6,INSTNM,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,GRAD_DEBT_MDN10YR,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P7,SD_EARN_WNE_P8,SD_EARN_WNE_P9,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P7,COUNT_NWNE_P8,COUNT_NWNE_P9,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P7,COUNT_WNE_P8,COUNT_WNE_P9,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
12050,Rosedale Technical College,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977,0.8023,0.0,0.0,0.0,0.0,0.0,0.0,5812.0,3667.0,1.0,0.7332,26481.0,,,0.16899999999999998,16000,,25.556962025,31315.477396,33800,,32300,,35200,29900,30100,33000,23900,,23200,,26400,37,,50,,69,228,,251,,269,0.9298,0.0702
3360,Rosemont College,1,3,0.5838,927.0,0.0,0.0,0.0,0.0,0.0168,0.0,0.0,0.0,0.1176,0.0,0.0,0.0084,0.0,0.0,0.084,0.0084,0.0,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0,0.0588,0.042,0.0,0.0756,0.0,0.0,0.0,0.0,0.0672,0.0,0.2941,0.0336,14759.0,5011.0,0.2331,0.5382,45067.0,0.4559,0.7067,0.07200000000000001,27000,,23.402097902,51329.094406,35300,,43000,,47600,30500,38600,44700,23900,,30000,,33500,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,137,,194,,222,0.3425,0.6575
3366,Saint Francis University,1,3,0.7606,1026.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0221,0.0,0.057999999999999996,0.0055,0.0028,0.0,0.0,0.0,0.0166,0.0,0.0,0.0691,0.0138,0.0,0.0138,0.0,0.0055,0.0,0.0276,0.0,0.047,0.0276,0.0304,0.0249,0.0,0.0,0.0,0.0,0.0,0.3508,0.2459,0.0276,13397.0,7194.0,1.0,0.22399999999999998,42492.0,0.7146,0.8225,0.048,27000,,20.926666667,77318.886667,45700,,51200,,54000,42000,47000,48200,24900,,28200,,32000,26,,30,,49,590,,537,,555,0.379,0.621
3367,Saint Joseph's University,1,3,0.7873,1110.0,0.0,0.0017,0.0,0.0008,0.0068,0.0,0.0051,0.0,0.0797,0.0,0.0,0.0093,0.0,0.0059,0.039,0.0424,0.0,0.0382,0.0076,0.0,0.0,0.0,0.0034,0.0,0.0136,0.0,0.0611,0.0,0.0,0.1264,0.0,0.0,0.0,0.0,0.0042,0.05,0.4852,0.0195,23462.0,7113.0,1.0,0.1357,52779.0,0.7851,0.8902,0.044000000000000004,23500,,21.637264618,125185.27007,48500,,54800,,64000,47100,51300,57600,25200,,30000,,39700,52,,80,,100,1053,,1277,,1284,0.4615,0.5385
3368,Saint Vincent College,1,3,0.6875,1035.0,0.0,0.0137,0.0,0.0,0.0847,0.0,0.0273,0.0,0.0492,0.0,0.0,0.0109,0.0,0.0,0.0492,0.0055,0.0,0.0929,0.0492,0.0,0.0,0.0,0.0082,0.0246,0.0492,0.0,0.0792,0.0,0.0,0.0738,0.0,0.0,0.0,0.0,0.040999999999999995,0.0355,0.2514,0.0546,12554.0,7116.0,0.9643,0.2912,41591.0,0.6998,0.8525,0.047,27000,,19.869098712,91713.969957,37300,,43900,,49600,32800,40400,47400,22500,,25000,,26200,PrivacySuppressed,,31,,48,540,,597,,569,0.5209,0.4791
3368,Saint Vincent Seminary,1,4,0.68746928746928,1035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14487.0,3855.0,,,,,,0.047,27000,,19.869098712,91713.969957,37300,,43900,,49600,32800,40400,47400,22500,,25000,,26200,PrivacySuppressed,,31,,48,540,,597,,569,,
22512,Schuylkill Technology Center,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479,0.0,0.4521,0.0,0.0,2399.0,,,0.4238,,,,0.162,7306,,31.132450331,32823.05298,32400,,36600,,35600,32400,35600,37200,17800,,18700,,18000,PrivacySuppressed,,31,,43,128,,169,,171,0.40700000000000003,0.593
3384,University of Scranton,1,3,0.7503,1121.0,0.0,0.0032,0.0,0.0,0.0529,0.0,0.0097,0.0,0.0734,0.0065,0.0022,0.0086,0.0,0.0,0.0184,0.0216,0.0,0.121,0.0086,0.0,0.0,0.0551,0.0162,0.0,0.013000000000000001,0.0,0.0529,0.040999999999999995,0.0335,0.0497,0.0,0.0,0.0,0.0,0.0022,0.1479,0.23,0.0324,19604.0,9400.0,0.7286,0.2014,51962.0,0.8176,0.9032,0.04,27000,,19.880145278,115683.54419,45000,,51400,,62100,43100,48400,56600,25000,,31300,,38400,44,,67,,80,1050,,1195,,1342,0.4447,0.5553
3362,Seton Hill University,1,3,0.652,1032.0,0.0,0.0,0.0,0.0,0.0397,0.0,0.0132,0.0,0.0695,0.0,0.0,0.0132,0.0033,0.0,0.0397,0.0066,0.0,0.0728,0.0397,0.0,0.0,0.0265,0.0033,0.0099,0.0066,0.0,0.0662,0.0397,0.0662,0.0265,0.0,0.0,0.0,0.0,0.0728,0.0762,0.2815,0.0265,14168.0,6822.0,0.9815,0.3169,40497.0,0.6113,0.7834,0.066,27000,,21.6670282,67863.393709,34800,,38300,,41000,32700,35100,39400,21900,,23600,,24700,PrivacySuppressed,,58,,44,589,,621,,560,0.36,0.64
6577,University of Pittsburgh Medical Center-Shadyside School of Nursing,2,1,0.8387,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9732.0,,,0.3548,29814.0,,,0.06,14900,,26.460674157,53996.70412,50200,,47500,,51400,52200,46700,51200,21800,,26200,,29800,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,173,,175,,156,0.1705,0.8295
6578,Sharon Regional School of Nursing,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4267.0,,,0.46,,,,0.026000000000000002,12486.5,,31.025641026,32154.589744,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,0.4571,0.5429
20925,Laurel Technical Institute,2,2,0.7418,,0.0,0.0,0.0,0.0,0.0,0.0,0.0986,0.2535,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4648,0.162,0.0,11849.0,2412.0,0.6222,0.8497,12977.0,,,0.128,12384,,25.940874036,23995.737789,15500,,16900,,20600,14200,15800,20900,10800,,11500,,11400,46,,42,,60,110,,132,,151,0.2175,0.7825
3326,Shippensburg University of Pennsylvania,1,3,0.8341,980.0,0.0,0.0243,0.0,0.0085,0.0552,0.0,0.0341,0.0,0.0965,0.0033,0.0,0.0105,0.0,0.0,0.0591,0.0,0.0,0.0473,0.0204,0.0,0.0079,0.0276,0.0,0.0,0.0158,0.0,0.0946,0.0821,0.0538,0.0827,0.0,0.0,0.0,0.0,0.0263,0.0059,0.2003,0.044000000000000004,7165.0,9483.0,0.7343,0.3021,20840.0,0.5483,0.7135,0.057,25240.5,,20.489090394,75048.544347,34600,,40700,,47200,33500,38800,44400,18100,,22800,,26400,120,,151,,170,2330,,2302,,2356,0.5035,0.4965
3327,Slippery Rock University of Pennsylvania,1,3,0.6698,1002.0,0.0,0.0,0.0,0.0,0.0408,0.0,0.021,0.0,0.1518,0.0,0.0436,0.0077,0.0,0.0,0.0259,0.0,0.0,0.0193,0.0088,0.0,0.0607,0.0955,0.0011,0.0,0.0199,0.0,0.0287,0.0,0.0149,0.0723,0.0,0.0,0.0,0.0,0.0397,0.1871,0.1214,0.0397,6800.0,9336.0,0.8684,0.322,21303.0,0.6262,0.8236,0.052000000000000005,25000,,20.952034154,73099.230789,34400,,38700,,42000,31500,36300,39600,29300,,22500,,26500,135,,188,,223,2733,,2917,,2849,0.4368,0.5632
3364,Saint Charles Borromeo Seminary-Overbrook,1,3,0.8571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16344.0,3632.0,1.0,0.1224,36410.0,0.4286,0.8333,0.0,PrivacySuppressed,,22.44,88649.52,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,1.0,0.0
12929,South Hills Beauty Academy,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14968.0,,,0.0863,,,,0.168,3431,,26.726872247,37009.581498,21400,,25200,,21700,18500,22600,17500,16100,,19200,,16200,33,,44,,50,124,,164,,192,0.0435,0.9565
13263,South Hills School of Business & Technology,2,2,0.9634,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0533,0.24,0.2756,0.0,8992.0,3936.0,0.8202,0.6546,26582.0,,,0.16899999999999998,19500,,25.048022599,39598.450565,26900,,28600,,32500,25000,26900,29800,17400,,18300,,22600,83,,108,,120,468,,529,,520,0.3429,0.6571
6574,St Lukes Hospital School of Nursing,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3365.0,,,0.3776,,,,0.054000000000000006,16500,,29.345454545,47447.09697,50900,,55000,,49300,54900,57800,52800,20200,,25500,,22200,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,92,,115,,87,0.1871,0.8129
22063,The Beauty School,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9726.0,,,0.4079,,,,0.147,10279,,26.147826087,32013.304348,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,0.0682,0.9318
3369,Susquehanna University,1,3,0.7233,1129.0,0.0,0.0,0.0,0.0,0.1653,0.0,0.0121,0.0,0.0282,0.0,0.0,0.0121,0.0,0.0,0.1008,0.0544,0.0,0.0665,0.002,0.0,0.0,0.0,0.002,0.0,0.0302,0.0,0.0806,0.0,0.0,0.0887,0.0,0.0,0.0,0.0,0.0766,0.0,0.24600000000000002,0.0343,18087.0,7970.0,0.6595,0.2248,49025.0,0.747,0.8384,0.037000000000000005,25343,,19.521224087,98672.136229,38000,,49200,,57000,37700,45200,52500,20900,,30100,,37100,PrivacySuppressed,,28,,28,611,,601,,612,0.4481,0.5519
3370,Swarthmore College,1,3,0.1432,1442.0,0.0,0.0,0.0,0.0262,0.0,0.0,0.0341,0.0,0.0446,0.0551,0.0,0.0709,0.0,0.0,0.0682,0.0,0.0,0.1286,0.0394,0.0,0.0026,0.0,0.0367,0.0,0.0472,0.0,0.0682,0.0,0.0,0.2467,0.0,0.0,0.0,0.0,0.0866,0.0,0.0,0.0446,25716.0,12138.0,0.8828,0.1411,58481.0,0.9342,0.955,0.0,19000,,19.380804954,97806.306502,39900,,50100,,65800,33700,41000,52500,29700,,38600,,51200,PrivacySuppressed,,PrivacySuppressed,,33,170,,189,,202,0.4921,0.5079
7912,Thaddeus Stevens College of Technology,2,2,0.3818,,0.0,0.0,0.0467,0.0,0.0,0.0633,0.0367,0.0,0.0,0.0,0.0967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2267,0.2767,0.2267,0.0,0.0,0.0,0.0267,0.0,4445.0,7290.0,1.0,0.5793,13650.0,,,0.147,7500,,21.439613527,40206.832528,33500,,38900,,42600,31600,38400,39700,19500,,21800,,25000,39,,53,,59,532,,475,,449,0.9309,0.0691
12523,Talmudical Yeshiva of Philadelphia,1,3,0.7273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16627.0,3194.0,,0.2667,17900.0,0.4571,0.8824,,PrivacySuppressed,,18.947368421,46378.473684,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,1.0,0.0
3371,Temple University,1,3,0.6387,1121.0,0.0055,0.0088,0.0154,0.0065,0.1033,0.0,0.0252,0.0,0.0532,0.0275,0.0061,0.0144,0.0,0.0078,0.0361,0.0002,0.0,0.0527,0.0043,0.0,0.0018,0.0475,0.0079,0.0,0.0161,0.0,0.0654,0.031,0.0166,0.0656,0.0,0.0,0.0,0.0,0.1056,0.0565,0.2007,0.0185,18854.0,9648.0,0.5007,0.3352,27247.0,0.6632,0.8883,0.055999999999999994,25000,,21.817783816,73776.968297,40900,,48900,,56300,36900,43400,48600,31000,,36600,,48300,753,,841,,932,8626,,8693,,8616,0.4919,0.5081
3376,Thiel College,1,3,0.655,967.0,0.0,0.0204,0.0,0.0,0.034,0.0,0.0136,0.0,0.1156,0.0,0.0,0.0,0.0,0.0,0.0408,0.0,0.0,0.1293,0.0068,0.0,0.0,0.0,0.0272,0.0,0.0204,0.0,0.0816,0.1361,0.0,0.0748,0.0,0.0,0.0,0.0,0.0136,0.0068,0.2449,0.034,13482.0,6301.0,0.5413,0.45799999999999996,39573.0,0.3444,0.6544,0.138,28000,,19.86541471,60121.406886,30000,,37400,,39800,28000,32900,36900,18000,,25500,,25100,35,,46,,61,508,,620,,604,0.5177,0.4823
12393,Thomas Jefferson University,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9876,0.0,0.0,29325.0,8058.0,0.9179999999999999,0.2306,,,,0.008,12500,,24.76007326,58086.293956,70300,,80200,,122900,66500,71300,87400,35800,,56000,,104800,34,,53,,41,712,,746,,698,0.1747,0.8253
30108,Fortis Institute-Erie,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.138,0.0,0.0,0.0,0.0,0.0,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701,0.0,0.0,0.0498,0.0339,0.0995,0.0,0.0,0.4118,0.1018,0.0,10502.0,4411.0,,0.8294,26097.0,,,0.136,13440,,27.702515494,19475.627051,23700,,26000,,26800,22000,23900,22900,16400,,17800,,21000,299,,283,,266,1529,,1233,,847,0.4442,0.5558
20902,Triangle Tech Inc-Erie,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11885.0,3558.0,0.9091,0.7294,26420.0,,,0.061,17936,,24.455445545,32358.029703,31300,,34000,,39700,30700,31500,35700,19300,,23900,,26800,33,,31,,36,201,,184,,177,0.9683,0.0317
7839,Triangle Tech Inc-Pittsburgh,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3669,0.2086,0.4029,0.0,0.0,0.0,0.0,0.0,12065.0,3544.0,1.0,0.7887,25506.0,,,0.152,20000,,25.884020619,26580.265464,32500,,38800,,40600,28400,34600,37400,24200,,24500,,29000,63,,66,,81,285,,338,,384,0.9641,0.0359
21290,Triangle Tech Inc-Greensburg,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333,0.1583,0.0,0.0,0.0,0.0,0.0,0.0,12455.0,3489.0,0.9375,0.4727,21659.0,,,0.106,13569,,24.904076739,41257.206235,38100,,42100,,46200,36800,39600,42500,24000,,25400,,28200,36,,42,,43,381,,320,,278,0.9825,0.0175
21744,Triangle Tech Inc-Dubois,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176,0.0,0.4505,0.0,0.0,0.0,0.0,0.0,13509.0,3582.0,1.0,0.6628,25457.0,,,0.08900000000000001,12828,,23.547979798,38043.151515,36100,,36100,,41200,33900,34500,38300,22400,,21700,,27100,46,,55,,60,392,,407,,380,0.9348,0.0652
22993,Trinity Episcopal School for Ministry,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.0,5420.0,1.0,,,,,0.027999999999999997,PrivacySuppressed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3385,Ursinus College,1,3,0.6633,1182.0,0.0,0.0482,0.0,0.0169,0.0602,0.0,0.0169,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0723,0.0,0.0,0.2386,0.0313,0.0,0.0048,0.0771,0.0145,0.0,0.0313,0.0,0.1084,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0313,0.0,0.0,0.0386,20898.0,8769.0,0.7101,0.2155,57163.0,0.7906,0.8925,0.028999999999999998,27000,,19.394658754,111161.02819,38000,,50100,,58000,36500,47500,53700,23800,,31600,,34500,PrivacySuppressed,,42,,40,400,,453,,569,0.4918,0.5082
3306,University of Valley Forge,1,3,0.6585,977.0,0.0,0.0,0.0,0.0,0.1164,0.0,0.0,0.0,0.13699999999999998,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.5137,0.0,0.0,0.0753,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0822,0.0,13075.0,4733.0,1.0,0.4295,29736.0,0.4176,0.7362,0.107,27000,,21.57112069,51383.232759,27000,,30200,,33700,24800,28200,29900,15900,,20200,,24300,34,,50,,61,345,,391,,392,0.5202,0.4798
3386,Valley Forge Military College,2,2,0.7484,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465,0.0,0.0,0.4419,0.0,0.1395,0.0,0.0,0.0,0.0,0.0,0.0,0.18600000000000003,0.0,25876.0,4455.0,1.0,0.4194,43500.0,,,0.183,12000,,19.883895131,69586.314607,31300,,39600,,46200,27700,35400,43700,22900,,29200,,29600,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,85,,100,,119,0.8955,0.1045
20610,Venus Beauty Academy,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084.0,,,0.2902,,,,0.08800000000000001,7988.5,,23.454022989,30910.775862,18100,,19300,,24900,17300,15400,18800,12300,,15200,,21300,30,,42,,44,104,,133,,138,0.0268,0.9732
3388,Villanova University,1,3,0.489,1316.0,0.0,0.0134,0.0,0.0006,0.0916,0.0,0.0123,0.0,0.0039,0.1291,0.0,0.0056,0.0,0.0,0.0257,0.0201,0.0,0.0721,0.0246,0.0,0.0374,0.0,0.0073,0.0011,0.0302,0.0,0.0391,0.0134,0.0039,0.1011,0.0,0.0,0.0,0.0,0.0006,0.1263,0.2235,0.0173,26055.0,10425.0,0.6358,0.1156,56265.0,0.9008,0.9402,0.02,26680,,20.688412853,123205.79893,61800,,72300,,85100,59100,66400,74500,36900,,50600,,68900,81,,73,,101,1510,,1561,,1675,0.4841,0.5159
6582,Washington Hospital School of Nursing,2,1,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,977.0,,,0.4615,24119.0,,,0.17600000000000002,20000,,27.5,44521.397727,46100,,47800,,52400,49300,46900,50700,21200,,24900,,27400,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,113,,125,,130,0.0921,0.9079
6582,Washington Hospital School of Radiologic Technology,2,1,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9862.0,,,0.3333,,,,0.17600000000000002,20000,,27.5,44521.397727,46100,,47800,,52400,49300,46900,50700,21200,,24900,,27400,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,113,,125,,130,0.36,0.64
3389,Washington & Jefferson College,1,3,0.3973,,0.0,0.0151,0.0,0.0,0.0151,0.0,0.0151,0.0,0.0393,0.0,0.0,0.0393,0.0,0.0,0.0544,0.0,0.0,0.0634,0.0211,0.0,0.0272,0.0,0.0242,0.0,0.0483,0.0,0.1692,0.0,0.0,0.1511,0.0,0.0,0.0,0.0,0.0242,0.0,0.2296,0.0634,21633.0,7571.0,0.75,0.2393,49507.0,0.7709,0.8590000000000001,0.027999999999999997,27000,,19.483443709,93228.57947,42000,,50600,,56900,38400,46800,51600,26100,,27700,,37400,PrivacySuppressed,,29,,34,443,,546,,465,0.4931,0.5069
3391,Waynesburg University,1,3,0.7523,1015.0,0.0,0.0,0.0,0.0,0.0653,0.0,0.0261,0.0,0.0653,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,0.0783,0.0104,0.0,0.0,0.0,0.0,0.0104,0.0104,0.0,0.0418,0.0862,0.0235,0.0209,0.0,0.0,0.0,0.0,0.0131,0.3734,0.1201,0.0392,11867.0,6633.0,0.2877,0.3399,28822.0,0.5398,0.8148,0.051,26783.5,,22.247678019,73019.448916,41400,,46500,,48900,37100,43000,43600,25300,,28400,,30300,44,,53,,85,756,,799,,720,0.3932,0.6068
11622,Welder Training and Testing Institute,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9117.0,,,0.4207,,,,0.21100000000000002,9500,,29.339285714,29570.678571,38900,,43700,,PrivacySuppressed,37300,43000,PrivacySuppressed,27200,,24800,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,76,,50,,PrivacySuppressed,0.9659,0.0341
3328,West Chester University of Pennsylvania,1,3,0.5156,1105.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0087,0.0,0.0839,0.0,0.0,0.0163,0.0,0.0,0.0947,0.0911,0.0,0.0318,0.0155,0.0,0.0,0.0582,0.0047,0.0,0.0188,0.0,0.0651,0.039,0.0202,0.0481,0.0,0.0,0.0,0.0,0.0531,0.1627,0.149,0.0365,8550.0,8909.0,0.7345,0.2406,24997.0,0.6864,0.8736,0.052000000000000005,22500,,21.235284958,85384.244628,37900,,42900,,49000,36400,41200,46700,21800,,24600,,30200,209,,227,,308,3307,,3381,,3324,0.4037,0.5963
