UNITID,CONTROL,CONTROL,TUITIONFEE_IN,TUITIONFEE_OUT,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P8,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P8,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P8,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P8,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
178208,2,Private,5760,5760,1,3,0.7636,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4131,4798,0.7917,0.4368,19733,0.4,0.8125,0.03,16500,27.77160494,43193.10494,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.6936,0.3064
178244,2,Private,22760,22760,1,3,0.6023,984,0,0,0,0,0.0124,0,0.0025,0,0.2438,0,0,0,0.0025,0,0.0373,0.005,0,0.0199,0.0075,0,0.0771,0.0796,0.0149,0.0373,0,0,0.0622,0.0547,0.0224,0.0224,0,0,0,0,0.0224,0.0522,0.2164,0.0075,9724,5430,0.2465,0.205,32293,0.4422,0.6326,0.059,20265,23.82285714,56694.02857,31500,36800,39200,29800,34100,35600,18900,23100,25900,56,59,81,658,627,633,0.4584,0.5416
178341,1,Public,5416,10450,1,3,0.96,990,0,0,0,0,0.0214,0,0.0408,0,0.0908,0,0.0122,0.0184,0,0.001,0.0133,0.0847,0,0.051,0.0102,0,0,0.0214,0,0,0.0082,0,0.0194,0.1878,0,0.0296,0,0,0,0,0.0194,0.1755,0.1918,0.0031,3288,6002,1,0.5604,13542,0.3673,0.6536,0.115,20706,24.26645057,41328.94814,31300,34200,38100,29500,31300,33300,23100,22500,28500,211,262,330,1754,1965,1804,0.4328,0.5672
178369,2,Private,18400,18400,1,3,0.4378,,0,0,0,0,0.0483,0,0.0338,0,0.1063,0,0,0,0,0,0.0048,0.0193,0,0.058,0.0048,0,0,0.1159,0,0,0,0,0.0628,0.1401,0,0.0242,0,0,0,0,0.0386,0.1111,0.2126,0.0193,6386,4564,0.5029,0.4632,29173,0.282,0.5152,0.156,26562.5,21.08110781,53719.63403,29700,33300,38100,28200,30600,34000,18400,23000,25600,69,70,63,722,650,722,0.6038,0.3962
178387,1,Public,6790,12420,1,3,,,0,0.0203,0,0,0.025,0.0083,0.0286,0,0.1371,0,0.0381,0.0083,0,0.0203,0.0119,0,0,0.0667,0.0095,0,0.0238,0.0858,0.0036,0,0.0119,0,0.0369,0.0834,0.0262,0.0322,0,0,0,0,0.0393,0.1526,0.1192,0.0107,5591,6744,0.4914,0.4297,15805,0.3567,0.6406,0.157,22029,22.30627584,45424.28335,31300,34400,38200,28600,31800,34400,25300,20500,26400,198,221,221,1953,1842,1880,0.4177,0.5823
178396,1,Public,9433,24460,1,3,0.7767,1166,0.0475,0.0111,0,0.0184,0.1151,0,0.017,0,0.0567,0.0697,0,0.0177,0.0551,0,0.0229,0.0121,0,0.0518,0.0088,0,0.0182,0.0172,0.0061,0,0.0146,0,0.0489,0,0.0057,0.0679,0,0,0,0,0.0196,0.1328,0.1532,0.012,10477,9145,0.7394,0.2138,22943,0.6948,0.8619,0.042,21500,20.19762805,92235.44372,42700,49600,56600,39400,43700,48300,31800,40500,46800,295,357,455,6160,5863,6343,0.4805,0.5195
178402,1,Public,7774,18222,1,3,0.6426,1129,0,0.0155,0.0044,0,0.0593,0,0.0133,0,0.0654,0.0449,0,0.0105,0,0,0.03,0.1181,0,0.0549,0.0078,0,0,0,0.0078,0,0.0677,0,0.0549,0.0288,0,0.0532,0,0,0,0,0.0444,0.1514,0.1531,0.0144,11058,8481,0.6056,0.3212,24436,0.5221,0.7302,0.072,20275,23.83763838,55014.63007,44400,50000,57200,38300,41900,45700,31700,37000,51800,226,259,370,2596,2722,2854,0.4342,0.5658
178411,1,Public,8961,23771,1,3,0.8585,1283,0,0,0,0,0,0,0.0865,0,0,0.66,0.042,0,0,0,0.0105,0.0009,0,0.035,0.0114,0,0,0,0.0017,0,0.0603,0,0.0323,0,0,0.0157,0,0,0,0,0,0,0.0297,0.014,11141,10238,0.7688,0.2558,21798,0.6332,0.8568,0.031,25000,20.67059319,75895.7114,57200,65400,72400,58700,65400,71200,30900,39500,49700,82,81,110,1527,1269,1264,0.7677,0.2323
178420,1,Public,8844,23142,1,3,0.7578,1105,0,0,0,0.0064,0.0662,0,0.0108,0,0.1059,0.025,0,0.0098,0,0,0.0216,0.0471,0,0.048,0.0118,0,0.0103,0,0.0029,0,0.0123,0,0.0598,0,0.0377,0.1039,0,0,0,0,0.0353,0.1206,0.2485,0.0162,8628,8340,0.5005,0.2927,22165,0.4165,0.7866,0.076,20500,25.49400579,47146.72158,38700,44400,49200,35400,39600,42900,24300,28400,34000,286,337,397,2954,3032,3135,0.4329,0.5671
178615,1,Public,7374,13438,1,3,0.7448,1226,0.0186,0,0,0,0.0485,0,0.0251,0,0,0,0,0.0218,0,0,0.0858,0,0,0.0971,0.0186,0,0.0057,0.1254,0.0065,0,0.0348,0,0.0971,0.034,0,0.0631,0,0,0,0,0.0728,0.0809,0.1311,0.0332,5083,7095,0.8625,0.2013,19368,0.7054,0.88,0.039,21979,19.78882979,81692.7883,36000,45600,50500,34300,39900,44500,18300,42500,34300,46,81,75,1201,1174,1240,0.4155,0.5845
178624,1,Public,6525,11526,1,3,0.7658,1051,0.105,0.0075,0,0,0.0675,0,0.0384,0,0.1781,0,0.0178,0.0019,0.0337,0,0.015,0.0009,0,0.0347,0.0028,0,0.0403,0.0422,0.0019,0,0.0253,0,0.0975,0.0056,0.0009,0.0159,0,0,0,0,0.0375,0.0262,0.1959,0.0075,6306,6547,0.8523,0.3537,17376,0.499,0.7125,0.078,25000,20.42518797,64973.10902,34000,37700,43700,32400,35200,40000,19100,22000,26300,110,133,155,2197,2041,1876,0.445,0.555
178679,2,Private,11360,11360,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8232,4973,1,0.4487,19321,0.4701,0.7937,0.051,17414,20.58376963,60424.62042,27000,31500,33900,24400,29900,30500,16300,18800,24600,26,46,56,196,282,303,0.5413,0.4587
178697,2,Private,18530,18530,1,3,0.0831,1074,0.0883,0.0189,0,0,0.0379,0.041,0.0252,0.0189,0.1514,0,0,0.0126,0.0095,0,0.0379,0,0,0.041,0.0126,0,0,0.0126,0.0189,0.0126,0.0252,0,0.0442,0.0252,0.0284,0.0252,0,0,0,0,0.0473,0.0757,0.1672,0.0221,384,7030,0.6831,0.6368,26900,0.6337,0.8789,,PrivacySuppressed,20.05396825,37520.03333,28800,33100,35300,26900,30500,32500,16600,21600,22400,41,58,63,539,426,457,0.4885,0.5115
178721,2,Private,11170,11170,1,3,0.6663,,0,0,0,0,0.0072,0,0.0267,0,0.0186,0.0014,0,0,0,0,0.0005,0.0005,0,0.0072,0.0018,0,0,0,0,0,0.0009,0,0.1633,0.0661,0.0136,0.0072,0,0,0,0.0005,0.0095,0.0615,0.6131,0.0005,8278,6215,0.9787,0.3334,19322,0.4167,0.75,0.079,19641,30.41694491,37357.33431,42200,47800,50800,38800,43600,45900,27300,33300,32700,305,340,398,2576,2730,2650,0.5332,0.4668
179043,2,Private,32865,32865,1,3,0.7694,1164,0,0,0,0,0.0193,0,0,0,0.0385,0,0,0.015,0,0.0214,0.0214,0,0,0.1178,0.015,0,0.0064,0.0921,0.0064,0,0.0193,0,0.0985,0.0193,0.0064,0.0642,0,0,0,0,0,0.2891,0.1349,0.015,14625,6901,0.5205,0.1615,43750,0.6927,0.8924,0.036,19500,21.49268293,94625.48415,44100,51300,57300,42000,48300,50800,23900,32500,39000,40,37,52,537,647,579,0.4231,0.5769
179159,2,Private,37966,37966,1,3,0.6108,1239,0,0.0047,0,0.0021,0.0399,0,0.0131,0,0.0263,0.0652,0,0.0116,0,0,0.0158,0.0079,0,0.0762,0.0068,0,0,0.0489,0.0047,0.0053,0.0163,0,0.052,0.0126,0.0152,0.0389,0,0,0,0.0079,0.0116,0.2706,0.238,0.0084,19691,9089,0.6116,0.1319,52310,0.7155,0.8761,0.043,25375,22.4689344,98318.16626,47000,54300,64900,45700,50900,56500,26300,33100,52400,126,135,142,1901,1940,2094,0.4097,0.5903
179256,2,Private,9145,9145,1,3,0.9333,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1163,0,0,0,0,0,0,0,0.8837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7710,4715,0.4706,0.5633,16116,0.4444,0.5263,0.096,25460,27.82352941,35425.38235,27600,35800,32300,26500,30400,27300,16100,39600,25900,PrivacySuppressed,36,PrivacySuppressed,PrivacySuppressed,167,PrivacySuppressed,0.5602,0.4398
179326,2,Private,20840,20840,1,3,0.6185,1070,0,0,0,0,0.0182,0,0.0145,0,0.1345,0,0,0.0018,0,0,0.0127,0.0109,0,0.0327,0.0127,0,0,0.0364,0.0036,0.0582,0,0,0.0564,0.0255,0.0109,0.0164,0,0,0,0,0.0182,0.4545,0.0764,0.0055,8983,5693,1,0.4139,29870,0.4922,0.6725,0.089,21087.5,23.69649002,48114.10048,31000,37600,37400,28600,33900,33700,19600,22800,26000,85,131,162,1089,997,966,0.3456,0.6544
179450,2,Private,,,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11505,7254,0.92,0.3253,,,,0.018,24390,27.23529412,59692.89619,52500,59700,61000,52200,59300,62300,18500,27700,29600,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1156,0.8844
179548,2,Private,28510,28510,1,3,0.536,1064,0.0296,0,0,0,0.0222,0,0,0,0.0519,0,0,0,0.0148,0.0074,0.0296,0.037,0,0.0148,0,0,0.0148,0,0,0,0,0,0.0222,0,0,0,0,0,0,0,0.3111,0.163,0.2815,0,12161,5451,0.9804,0.456,42776,0.491,0.6131,0.06,27000,22.85526316,61961.32237,33600,35700,41000,30200,31200,33900,21100,23700,35900,28,34,27,363,371,262,0.0105,0.9895
179557,1,Public,7058,12450,1,3,0.8478,1050,0.0292,0.0029,0,0,0.0772,0,0.0149,0,0.1469,0.0011,0.0726,0.0023,0.0503,0,0.0114,0.0846,0,0.0497,0.0034,0,0.0172,0.0497,0.0017,0,0.012,0,0.036,0.0469,0.0183,0.0177,0,0,0,0,0.0309,0.0892,0.1286,0.0051,7457,7060,1,0.3487,17405,0.512,0.7271,0.101,21500,22.26337719,56650.95724,31800,35300,41400,29700,32300,37000,18600,23000,28500,210,267,311,2702,2654,2505,0.4387,0.5613
179566,1,Public,7008,13668,1,3,0.8503,1090,0.0325,0.0065,0.0034,0,0.0554,0,0.0161,0,0.1361,0,0.0065,0.0068,0.0328,0,0.025,0,0,0.0469,0.0062,0,0.0157,0.0332,0.0058,0,0.0161,0,0.0722,0,0.013,0.0807,0,0,0,0,0.0506,0.0653,0.2664,0.0068,6458,7303,0.6675,0.329,19251,0.5474,0.7525,0.073,21640,22.41607623,59064.51319,34300,40700,44500,32000,36300,39300,20200,30700,32900,342,379,501,4608,4671,4764,0.4287,0.5713
179867,2,Private,46467,46467,1,3,0.1713,1478,0,0.0088,0.022,0.0264,0.0049,0,0.0346,0,0.0077,0.1567,0,0.017,0,0,0.0247,0.0005,0,0.1061,0.0209,0,0.0753,0,0.0066,0,0.0429,0,0.0671,0,0,0.1611,0,0,0,0,0.055,0.0132,0.1286,0.0198,24889,13731,0.6222,0.0671,63755,0.9496,0.9718,0.014,20172,20.86086957,123314.4078,63400,78500,87900,56500,61300,70100,47300,73900,73000,65,84,131,965,1269,1401,0.4866,0.5134
179894,2,Private,24600,24600,1,3,0.7206,1105,0,0.0011,0,0.0078,0.1027,0.0413,0.0714,0,0.0558,0,0,0.0067,0,0.0525,0.019,0.0112,0,0.0335,0.0067,0,0.0123,0,0.0145,0,0,0,0.0513,0,0,0.0435,0,0,0,0,0.1641,0.048,0.2422,0.0145,15482,8677,1,0.354,39110,0.6364,0.77,0.051,24429,24.62072767,59745.21996,38200,45000,47900,33700,38500,42300,27500,38800,33100,151,161,180,1423,1288,1387,0.4458,0.5542
179946,2,Private,22560,22560,1,3,0.6634,1114,0,0.0158,0,0,0.0158,0,0.0277,0,0.1186,0,0,0.0119,0,0,0.0356,0,0,0.1581,0.004,0,0.0593,0.0632,0.0158,0,0.0158,0,0.0672,0.004,0,0.0751,0,0,0,0,0,0,0.2885,0.0237,8592,5935,0.7379,0.2925,34470,0.6639,0.7821,0.101,27000,20.64775414,66991.09456,37100,41500,49800,33200,37000,42700,26600,35400,34200,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.5748,0.4252
179955,2,Private,31620,31620,1,3,0.6283,1141,0,0,0,0,0.0328,0,0.0073,0,0.0401,0,0,0.0073,0,0,0.0584,0,0,0.0328,0.0073,0,0.0073,0.0328,0.0036,0.0036,0.0365,0,0.1058,0,0,0.073,0,0,0,0,0.0365,0.3066,0.1752,0.0328,9798,6480,0.589,0.2845,43791,0.5962,0.7683,0.056,26500,21.4548803,82198.5488,43600,45400,51300,39100,41800,45700,30400,27800,31800,PrivacySuppressed,PrivacySuppressed,46,PrivacySuppressed,PrivacySuppressed,571,0.4046,0.5954
179964,2,Private,21260,21260,1,3,0.763,1042,0.1814,0,0,0,0.0464,0,0,0,0.173,0,0,0.0717,0,0.0633,0,0.0211,0,0.038,0.0042,0,0,0.0844,0,0,0,0,0.0295,0,0.0127,0,0,0,0,0,0.0549,0.0338,0.1814,0.0042,10315,5283,0.2165,0.3363,34371,0.5272,0.7617,0.035,22000,23.42883549,65322.2329,33100,37100,40300,31300,35100,36500,19300,20000,27800,27,61,55,502,489,478,0.2535,0.7465
180106,2,Private,29280,29280,1,3,0.5753,1133,0,0.0075,0,0,0.0564,0,0.0489,0,0.0714,0.0451,0,0.0075,0,0,0.015,0,0,0.1654,0.015,0,0.0188,0.015,0.0038,0,0.0301,0,0.0602,0,0,0.0301,0,0,0,0,0,0.2632,0.1241,0.0226,15060,6336,0.6345,0.2103,40762,0.6316,0.8032,0.034,27000,20.40647482,90525.6241,40900,47900,49200,37400,43200,45900,24600,32900,30100,PrivacySuppressed,28,46,PrivacySuppressed,413,499,0.4156,0.5844
180179,1,Public,5780,17466,1,3,,,0,0.0065,0,0,0.0495,0,0.0352,0,0.1172,0,0.0404,0.0026,0,0,0.0104,0.0872,0,0.0234,0.0013,0,0.0299,0.0365,0,0,0.0026,0,0.0586,0.0286,0,0.0221,0.0026,0.0339,0.0195,0,0.0208,0.1914,0.1628,0.0169,5594,6208,0.5396,0.3691,15893,0.2384,0.5731,0.11,16375,25.1116194,46093.58875,34300,37300,38700,30400,33500,34600,24300,26800,29100,200,237,291,1673,1726,1974,0.38,0.62
180258,2,Private,21556,21556,1,3,0.6571,,0,0,0,0,0,0,0.0372,0,0.1023,0,0,0,0,0.0698,0.0093,0.0093,0,0.014,0.0186,0,0,0.0698,0,0,0,0,0.0558,0.1256,0,0.0279,0,0,0,0,0.014,0.3442,0.0744,0.0279,9624,4834,0.3796,0.3834,32581,0.3909,0.54,0.129,23500,24.03184713,56850.67304,30500,34700,38600,28800,32100,32500,18800,24600,32800,37,47,58,293,304,314,0.3014,0.6986
180416,1,Public,6494,19147,1,3,0.907462687,1125,0,0,0,0,0,0,0.0423,0,0,0.5465,0,0,0,0,0.0056,0.0394,0,0.0169,0.0197,0,0,0,0,0,0.0169,0,0,0,0,0,0,0,0,0,0,0.2225,0.0901,0,6764,7070,0.7119,0.3487,16598,0.4406,0.7137,0.082,20000,24.2253886,50618.23921,48100,51400,52100,38300,39100,41700,38400,47000,44900,86,109,131,739,726,768,0.6761,0.3239
180461,1,Public,6800,21391,1,3,0.8385,1128,0.0441,0.0164,0.0212,0,0,0,0.0177,0,0.064,0.1324,0.0407,0.0134,0.0857,0,0.0268,0.0355,0,0.0822,0.0104,0,0,0,0.0009,0,0.0355,0,0.0299,0,0,0.0511,0.0004,0,0.0069,0.0056,0.0697,0.0987,0.0965,0.0143,9467,8381,0.6271,0.2938,18886,0.4964,0.7608,0.048,24000,21.83968886,69615.70746,38000,43300,48900,33500,38300,43200,25200,29000,36000,229,264,395,2677,3056,3481,0.5433,0.4567
180489,1,Public,6099,22372,1,3,0.9272,1075,0,0.0618,0,0.0094,0.0622,0,0.0287,0.0127,0.034,0,0.0065,0.0172,0,0.0041,0.0307,0.0532,0,0.0442,0.0115,0,0.002,0.0418,0.0045,0,0.0237,0.0094,0.0602,0,0.0278,0.1019,0.0074,0.0094,0.0033,0.0045,0.0704,0.0757,0.16,0.0217,7723,7988,0.7007,0.3803,18059,0.4823,0.7259,0.099,23000,23.52457645,54407.77494,33900,38700,43300,29300,32400,35500,30400,31600,41200,394,484,548,3642,3603,3907,0.4643,0.5357
180522,1,Public,5480,17312,1,3,1,917,0.0912,0,0,0,0,0,0.0036,0,0.1752,0,0.0839,0,0,0,0,0.0109,0,0.0146,0,0,0,0.0073,0,0,0,0,0,0.0182,0.0219,0,0.0109,0.1642,0.0109,0,0.0109,0.3029,0.073,0,5355,5400,0.7159,0.4736,16190,0.2613,0.5866,0.131,15500,24.93602225,43312.82476,37100,40500,40400,33600,35000,37100,24800,29300,27700,61,63,112,533,549,614,0.52,0.48
180595,2,Private,24530,24530,1,3,0.6361,1031,0.0837,0.0443,0,0,0.0542,0,0.0345,0,0.0591,0,0,0,0,0,0.0345,0,0,0.0887,0,0,0,0.1034,0,0,0.0148,0,0.0443,0,0,0.0197,0,0,0,0.1527,0.0591,0.0099,0.1872,0.0099,11764,6385,0.6765,0.3381,34355,0.4162,0.7101,0.082,25466.5,20.94779117,69647.71687,34500,43000,47100,30100,39100,38800,22200,32300,35000,32,43,66,330,335,442,0.5216,0.4784
180692,1,Public,4761,15490,1,3,,,0.0205,0.0273,0,0,0,0,0,0,0.3754,0,0,0,0,0,0.0239,0.215,0,0.0375,0,0,0.0034,0.0239,0,0,0,0,0.0205,0,0,0.0205,0,0,0,0,0.0273,0,0.1809,0.0239,5415,6124,0.7308,0.4186,14792,0.4558,0.6731,0.09,20775,22.58465991,52767.98408,29300,33700,36700,27000,30400,30400,17900,22700,32800,33,55,78,462,465,500,0.4308,0.5692
180814,2,Private,6450,6450,1,3,,,0,0,0,0,0.021,0,0.1173,0,0.0194,0,0,0,0,0.0089,0.0005,0,0,0.0152,0,0,0,0.0037,0.0026,0,0,0,0.0089,0.0278,0.0073,0.1241,0,0,0,0,0.012,0.0691,0.5595,0.0026,10366,5483,0.2092,0.2914,15400,0.2941,0.4828,0.054,17109,31.86296743,45703.74403,52200,56300,60500,45200,49400,53600,40000,40200,40900,244,296,253,2917,2580,2530,0.4789,0.5211
180832,2,Private,13352,13352,1,3,0.6134,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972,0.028,0,12243,5569,0.791,0.3564,24048,0.5909,0.6563,0.031,25323,26.44585987,59287.97452,48800,49400,52900,49000,48200,49300,21700,21400,30200,PrivacySuppressed,PrivacySuppressed,25,PrivacySuppressed,PrivacySuppressed,288,0.1218,0.8782
180878,2,Private,13592,13592,1,3,0.573,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14866,6431,0.5,0.3477,23203,0.8,0.8286,0.022,24280.5,23.54448399,67123.28114,47200,50700,53500,47800,50500,51300,16700,20900,24200,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0935,0.9065
180948,1,Public,5668,5698,1,3,,,0.0823,0,0,0,0.018,0,0.0026,0,0.3033,0,0,0,0.0154,0,0.0103,0,0.0026,0.0488,0.0129,0,0.1131,0.0308,0,0,0.0026,0,0.0514,0.0514,0.0231,0,0,0,0,0,0.0283,0.0077,0.1825,0.0129,3561,6817,1,0.3598,16135,0.3623,0.6507,0.104,17990.5,23.00400641,52974.4399,35700,39000,43000,32200,35500,38200,30100,27700,44000,74,75,74,789,771,816,0.4211,0.5789
180984,2,Private,25950,25950,1,3,0.7661,1067,0,0.0039,0,0,0.0232,0,0.0116,0,0.4015,0,0,0.0077,0,0,0.0232,0,0,0.0618,0.0154,0,0.0193,0.0502,0,0.0541,0.027,0,0.0463,0,0,0.0193,0,0,0,0,0.0849,0,0.1313,0.0193,10123,6191,0.8605,0.2129,34816,0.663,0.7972,0.02,25500,20.41610738,72707.44631,36700,41300,44100,35100,38400,40100,20500,25800,29900,PrivacySuppressed,30,43,PrivacySuppressed,432,388,0.4878,0.5122
181002,2,Private,35360,35360,1,3,0.7267,1200,0,0.011,0,0.003,0.042,0,0.035,0,0.026,0,0.001,0.007,0,0.001,0.022,0,0,0.1091,0.007,0,0.004,0.043,0.012,0.006,0.041,0,0.0751,0,0.007,0.0771,0,0,0,0,0.022,0.2713,0.1562,0.021,22571,8908,0.6414,0.1757,47780,0.7785,0.9137,0.02,25000,21.1122178,107155.7995,50900,57600,70100,47500,51400,59700,29000,36800,51700,50,69,80,990,1205,1386,0.4159,0.5841
181020,2,Private,27200,27200,1,3,0.7935,1060,0,0.0175,0,0,0.0526,0,0.0263,0,0.25,0,0,0.0219,0,0,0.0263,0.0044,0,0.1491,0.0132,0,0.0307,0.0044,0,0,0.0132,0,0.0921,0,0.0044,0.0658,0,0,0,0,0.1009,0,0.0965,0.0307,12179,5852,0.6905,0.3226,38380,0.5911,0.7213,0.032,21500,24.70116156,59545.80993,38300,43500,48200,36100,41500,44300,21400,30300,33200,32,45,55,597,646,726,0.5019,0.4981
181093,2,Private,19290,19290,1,3,0.4462,1064,0,0,0,0,0,0,0,0,0.1867,0,0,0,0,0,0,0.0133,0,0,0,0,0,0,0,0.3733,0,0,0.2667,0,0,0,0,0,0,0,0,0.0133,0.1467,0,7503,4798,0.4366,0.4415,28826,0.5484,0.6875,0.031,17625,22.93065693,62427.86131,29200,36100,34800,27000,32300,31400,21300,34100,24800,PrivacySuppressed,PrivacySuppressed,43,PrivacySuppressed,PrivacySuppressed,177,0.5013,0.4987
181127,2,Private,26280,26280,1,3,0.6965,1079,0,0,0,0,0.0609,0,0.0043,0,0.2565,0,0,0.0043,0,0,0.0348,0,0,0.1043,0.0087,0,0.0348,0.0565,0.0043,0,0.0174,0,0.0652,0,0,0.087,0,0,0,0,0.0739,0.0043,0.1696,0.013,9191,6376,1,0.3059,36689,0.5875,0.7449,0.05,27000,20.10790274,76324.75076,37100,41800,47500,36300,38700,44400,20100,23500,28200,PrivacySuppressed,PrivacySuppressed,33,PrivacySuppressed,PrivacySuppressed,499,0.5154,0.4846
181215,1,Public,6586,12744,1,3,0.8411,1049,0.0216,0,0,0,0.0227,0,0.0108,0,0.1629,0,0,0.0194,0.028,0,0.0399,0.014,0,0.0388,0.0108,0,0,0.1143,0.0043,0,0.0129,0,0.0453,0.0367,0.0464,0.0334,0,0,0,0,0.0475,0.0248,0.2406,0.0248,4655,7076,0.7522,0.339,19797,0.5643,0.7954,0.045,20447,21.84262016,61266.00851,36300,40600,45800,34200,37800,41300,19900,24300,36600,77,119,135,1562,1664,1866,0.4308,0.5692
181297,2,Private,13614,13614,1,3,0.8261,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13433,5999,0.8485,0.3437,24527,0.6607,0.7037,0.02,24104,25.88180113,61778.71107,47600,50800,50600,47100,49900,48700,25300,25000,28900,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0984,0.9016
181330,2,Private,28150,28150,1,3,0.6018,1010,0,0,0,0,0.0208,0,0,0,0.1302,0,0,0,0,0,0.0052,0.0208,0,0.0521,0,0,0,0.0573,0,0.0052,0,0,0.0417,0.0781,0.0104,0.0208,0,0,0,0,0.0156,0.2344,0.2865,0.0208,12341,5923,1,0.4295,37710,0.4777,0.5858,0.096,25250,20.63800905,70765.93326,39400,41300,44400,36700,38000,39900,30000,24600,29700,PrivacySuppressed,30,28,PrivacySuppressed,479,464,0.5138,0.4862
181376,2,Private,13200,13200,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9201,5171,0.7368,0.5772,23481,0.2632,0.8085,0.096,27000,21.47368421,62879.43158,28400,32000,32500,24800,29700,29200,19500,16700,19400,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.5522,0.4478
181394,1,Public,6750,18070,1,3,0.785,1050,0,0.0066,0,0.0037,0.0519,0,0.0506,0,0.1004,0,0,0.0104,0,0,0.0162,0.0365,0.0083,0.0635,0.0083,0,0.034,0.0249,0.0075,0,0.0108,0,0.049,0.0892,0.0154,0.0411,0,0,0,0.0083,0.0494,0.0124,0.2846,0.017,6140,7912,0.5112,0.326,16710,0.4462,0.7742,0.05,19309,22.63715372,58819.36936,38600,44000,49300,35500,40400,44200,24000,28400,34300,209,238,327,3169,3027,3230,0.4859,0.5141
181428,1,Public,,,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13636,8637,0.8401,0.2335,,,,0.008,17054,25.30769231,67238.22061,69600,86600,108500,59600,64800,71000,39600,71800,110200,PrivacySuppressed,PrivacySuppressed,40,PrivacySuppressed,PrivacySuppressed,753,0.0978,0.9022
181446,2,Private,28500,28500,1,3,0.7814,1124,0,0,0,0,0.0534,0,0.0082,0,0.0616,0,0,0.0123,0,0,0.0287,0,0,0.1027,0.0123,0,0.0062,0.078,0,0,0.0185,0,0.0821,0.0021,0.0287,0.0287,0,0,0,0,0.0945,0.1786,0.1745,0.0287,12272,6356,0.4549,0.2641,38668,0.6945,0.8122,0.016,27000,23.39278557,72903.02104,40200,46000,52500,37300,41700,46000,23000,28600,33500,PrivacySuppressed,32,45,PrivacySuppressed,640,742,0.3755,0.6245
